dataset,split,example_idx,setup_id,batch_idx,annotator_id,status,start,end,annotator_group
t2t,test,11,claim-15-diversedeepseek,3,5718a9c4dd9ef10013df01f0,finished,1752825978.0,1752829125.0,0
t2t,test,11,claim-16-diversellama,3,5718a9c4dd9ef10013df01f0,finished,1752825978.0,1752829125.0,0
t2t,test,11,claim-10-diverseqwen,3,5718a9c4dd9ef10013df01f0,finished,1752825978.0,1752829125.0,0
t2t,test,11,claim-20-diversellama,3,5718a9c4dd9ef10013df01f0,finished,1752825978.0,1752829125.0,0
t2t,test,11,claim-5-diversegemma,3,5718a9c4dd9ef10013df01f0,finished,1752825978.0,1752829125.0,0
t2t,test,11,claim-18-diversellama,3,5718a9c4dd9ef10013df01f0,finished,1752825978.0,1752829125.0,0
t2t,test,11,claim-11-diversedeepseek,3,5718a9c4dd9ef10013df01f0,finished,1752825978.0,1752829125.0,0
t2t,test,11,claim-13-diversedeepseek,3,5718a9c4dd9ef10013df01f0,finished,1752825978.0,1752829125.0,0
t2t,test,11,claim-3-diversegemma,3,5718a9c4dd9ef10013df01f0,finished,1752825978.0,1752829125.0,0
t2t,test,11,claim-4-diversegemma,3,5718a9c4dd9ef10013df01f0,finished,1752825978.0,1752829125.0,0
t2t,test,11,claim-2-diversegemma,3,5718a9c4dd9ef10013df01f0,finished,1752825978.0,1752829125.0,0
t2t,test,11,claim-17-diversellama,3,5718a9c4dd9ef10013df01f0,finished,1752825978.0,1752829125.0,0
t2t,test,11,claim-12-diversedeepseek,3,5718a9c4dd9ef10013df01f0,finished,1752825978.0,1752829125.0,0
t2t,test,12,claim-6-lotnlgqwen,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,12,claim-8-lotnlgqwen,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,12,claim-4-lotnlgdeepseek,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,12,claim-20-lotnlgllama,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,12,claim-3-lotnlgdeepseek,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,12,claim-9-lotnlgqwen,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,12,claim-18-lotnlgllama,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,12,claim-12-lotnlggemma,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,12,claim-15-lotnlggemma,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,12,claim-14-lotnlggemma,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,12,claim-5-lotnlgdeepseek,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,12,claim-17-lotnlgllama,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,12,claim-2-lotnlgdeepseek,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,12,claim-16-lotnlgllama,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,12,claim-19-lotnlgllama,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,12,claim-13-lotnlggemma,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,12,claim-21-attention,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,12,claim-7-lotnlgqwen,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,12,claim-1-lotnlgdeepseek,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,12,claim-10-lotnlgqwen,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,12,claim-11-lotnlggemma,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,13,claim-6-freshtabdeepseek,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,13,claim-12-freshtabgemma,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,13,claim-11-freshtabgemma,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,13,claim-13-freshtabgemma,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,13,claim-18-freshtabllama,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,13,claim-14-freshtabgemma,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,13,claim-19-freshtabllama,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,13,claim-3-freshtabqwen,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,13,claim-20-freshtabllama,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,13,claim-16-freshtabllama,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,13,claim-21-attention,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,13,claim-7-freshtabdeepseek,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,13,claim-9-freshtabdeepseek,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,13,claim-1-freshtabqwen,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,13,claim-15-freshtabgemma,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,13,claim-4-freshtabqwen,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,13,claim-8-freshtabdeepseek,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,13,claim-10-freshtabdeepseek,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,13,claim-17-freshtabllama,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,13,claim-2-freshtabqwen,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,13,claim-5-freshtabqwen,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,14,claim-21-attention,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,14,claim-14-diversedeepseek,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,14,claim-5-diversegemma,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,14,claim-3-diversegemma,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,14,claim-16-diversellama,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,14,claim-8-diverseqwen,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,14,claim-20-diversellama,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,14,claim-17-diversellama,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,14,claim-10-diverseqwen,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,14,claim-9-diverseqwen,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,14,claim-19-diversellama,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,14,claim-7-diverseqwen,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,14,claim-18-diversellama,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,14,claim-15-diversedeepseek,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,14,claim-12-diversedeepseek,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,14,claim-2-diversegemma,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,14,claim-11-diversedeepseek,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,14,claim-4-diversegemma,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,14,claim-6-diverseqwen,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,14,claim-13-diversedeepseek,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,14,claim-1-diversegemma,4,67d01671bd666a9fb9c603fb,finished,1752835141.0,1752838705.0,0
t2t,test,15,claim-9-lotnlgqwen,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,15,claim-7-lotnlgqwen,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,15,claim-5-lotnlgdeepseek,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,15,claim-2-lotnlgdeepseek,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,15,claim-18-lotnlgllama,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,15,claim-17-lotnlgllama,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,15,claim-6-lotnlgqwen,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,15,claim-11-lotnlggemma,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,15,claim-4-lotnlgdeepseek,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,15,claim-21-attention,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,15,claim-19-lotnlgllama,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,15,claim-1-lotnlgdeepseek,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,15,claim-12-lotnlggemma,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,15,claim-3-lotnlgdeepseek,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,15,claim-15-lotnlggemma,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,15,claim-16-lotnlgllama,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,15,claim-13-lotnlggemma,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,15,claim-8-lotnlgqwen,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,15,claim-14-lotnlggemma,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,15,claim-20-lotnlgllama,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,15,claim-10-lotnlgqwen,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,16,claim-1-freshtabqwen,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,16,claim-19-freshtabllama,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,16,claim-14-freshtabgemma,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,16,claim-15-freshtabgemma,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,16,claim-12-freshtabgemma,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,16,claim-20-freshtabllama,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,16,claim-3-freshtabqwen,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,16,claim-6-freshtabdeepseek,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,16,claim-11-freshtabgemma,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,16,claim-7-freshtabdeepseek,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,16,claim-8-freshtabdeepseek,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,16,claim-18-freshtabllama,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,16,claim-4-freshtabqwen,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,16,claim-5-freshtabqwen,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,16,claim-2-freshtabqwen,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,16,claim-21-attention,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,16,claim-17-freshtabllama,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,16,claim-9-freshtabdeepseek,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,16,claim-10-freshtabdeepseek,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,16,claim-13-freshtabgemma,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,16,claim-16-freshtabllama,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,17,claim-3-diversegemma,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,17,claim-18-diversellama,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,17,claim-15-diversedeepseek,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,17,claim-8-diverseqwen,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,17,claim-1-diversegemma,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,17,claim-14-diversedeepseek,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,17,claim-10-diverseqwen,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,17,claim-6-diverseqwen,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,17,claim-5-diversegemma,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,17,claim-16-diversellama,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,17,claim-20-diversellama,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,17,claim-17-diversellama,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,17,claim-12-diversedeepseek,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,17,claim-4-diversegemma,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,17,claim-19-diversellama,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,17,claim-9-diverseqwen,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,17,claim-13-diversedeepseek,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,17,claim-11-diversedeepseek,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,17,claim-21-attention,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,17,claim-7-diverseqwen,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,17,claim-2-diversegemma,5,67606933b1f1adff6601165c,finished,1752776811.0,1752778363.0,0
t2t,test,18,claim-19-lotnlgllama,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,18,claim-6-lotnlgqwen,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,18,claim-9-lotnlgqwen,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,18,claim-13-lotnlggemma,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,18,claim-11-lotnlggemma,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,18,claim-8-lotnlgqwen,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,18,claim-3-lotnlgdeepseek,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,18,claim-5-lotnlgdeepseek,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,18,claim-4-lotnlgdeepseek,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,18,claim-12-lotnlggemma,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,18,claim-7-lotnlgqwen,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,18,claim-21-attention,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,18,claim-18-lotnlgllama,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,18,claim-10-lotnlgqwen,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,18,claim-15-lotnlggemma,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,18,claim-2-lotnlgdeepseek,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,18,claim-16-lotnlgllama,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,18,claim-1-lotnlgdeepseek,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,18,claim-20-lotnlgllama,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,18,claim-14-lotnlggemma,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,18,claim-17-lotnlgllama,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,19,claim-12-freshtabgemma,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,19,claim-17-freshtabllama,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,19,claim-11-freshtabgemma,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,19,claim-3-freshtabqwen,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,19,claim-2-freshtabqwen,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,19,claim-14-freshtabgemma,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,19,claim-4-freshtabqwen,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,19,claim-19-freshtabllama,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,19,claim-16-freshtabllama,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,19,claim-6-freshtabdeepseek,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,19,claim-10-freshtabdeepseek,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,19,claim-13-freshtabgemma,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,19,claim-18-freshtabllama,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,19,claim-21-attention,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,19,claim-20-freshtabllama,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,19,claim-8-freshtabdeepseek,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,19,claim-9-freshtabdeepseek,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,19,claim-5-freshtabqwen,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,19,claim-7-freshtabdeepseek,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,19,claim-1-freshtabqwen,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,19,claim-15-freshtabgemma,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,20,claim-6-diverseqwen,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,20,claim-5-diversegemma,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,20,claim-9-diverseqwen,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,20,claim-19-diversellama,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,20,claim-7-diverseqwen,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,20,claim-2-diversegemma,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,20,claim-16-diversellama,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,20,claim-11-diversedeepseek,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,20,claim-8-diverseqwen,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,20,claim-21-attention,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,20,claim-17-diversellama,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,20,claim-12-diversedeepseek,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,20,claim-3-diversegemma,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,20,claim-14-diversedeepseek,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,20,claim-10-diverseqwen,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,20,claim-15-diversedeepseek,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,20,claim-1-diversegemma,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,20,claim-20-diversellama,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,20,claim-18-diversellama,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,20,claim-13-diversedeepseek,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,20,claim-4-diversegemma,6,67ee5baa948ffae59af67a5a,finished,1752834291.0,1752837788.0,0
t2t,test,21,claim-13-lotnlggemma,7,67ab5b2e65c4823c805570d4,finished,1752833241.0,1752839292.0,0
t2t,test,21,claim-8-lotnlgqwen,7,67ab5b2e65c4823c805570d4,finished,1752833241.0,1752839292.0,0
t2t,test,21,claim-21-attention,7,67ab5b2e65c4823c805570d4,finished,1752833241.0,1752839292.0,0
t2t,test,21,claim-12-lotnlggemma,7,67ab5b2e65c4823c805570d4,finished,1752833241.0,1752839292.0,0
t2t,test,21,claim-2-lotnlgdeepseek,7,67ab5b2e65c4823c805570d4,finished,1752833241.0,1752839292.0,0
t2t,test,21,claim-5-lotnlgdeepseek,7,67ab5b2e65c4823c805570d4,finished,1752833241.0,1752839292.0,0
t2t,test,21,claim-20-lotnlgllama,7,67ab5b2e65c4823c805570d4,finished,1752833241.0,1752839292.0,0
t2t,test,21,claim-14-lotnlggemma,7,67ab5b2e65c4823c805570d4,finished,1752833241.0,1752839292.0,0
t2t,test,21,claim-9-lotnlgqwen,7,67ab5b2e65c4823c805570d4,finished,1752833241.0,1752839292.0,0
t2t,test,21,claim-3-lotnlgdeepseek,7,67ab5b2e65c4823c805570d4,finished,1752833241.0,1752839292.0,0
t2t,test,21,claim-7-lotnlgqwen,7,67ab5b2e65c4823c805570d4,finished,1752833241.0,1752839292.0,0
t2t,test,21,claim-16-lotnlgllama,7,67ab5b2e65c4823c805570d4,finished,1752833241.0,1752839292.0,0
t2t,test,21,claim-19-lotnlgllama,7,67ab5b2e65c4823c805570d4,finished,1752833241.0,1752839292.0,0
t2t,test,21,claim-11-lotnlggemma,7,67ab5b2e65c4823c805570d4,finished,1752833241.0,1752839292.0,0
t2t,test,21,claim-18-lotnlgllama,7,67ab5b2e65c4823c805570d4,finished,1752833241.0,1752839292.0,0
t2t,test,21,claim-4-lotnlgdeepseek,7,67ab5b2e65c4823c805570d4,finished,1752833241.0,1752839292.0,0
t2t,test,21,claim-15-lotnlggemma,7,67ab5b2e65c4823c805570d4,finished,1752833241.0,1752839292.0,0
t2t,test,21,claim-6-lotnlgqwen,7,67ab5b2e65c4823c805570d4,finished,1752833241.0,1752839292.0,0
t2t,test,21,claim-10-lotnlgqwen,7,67ab5b2e65c4823c805570d4,finished,1752833241.0,1752839292.0,0
t2t,test,21,claim-1-lotnlgdeepseek,7,67ab5b2e65c4823c805570d4,finished,1752833241.0,1752839292.0,0
t2t,test,21,claim-17-lotnlgllama,7,67ab5b2e65c4823c805570d4,finished,1752833241.0,1752839292.0,0
